0.26069,0.26321,0.58996,3.2414,17.05,0,0.32221,2.7992,1.9336,0.73679,0.33363,1.2241,0.16664,0.32221,298.17,1.2241,3.7992,0.32221,0.16664,59.702,-0.166657611339659,0.31855,0.13482,-0.166657611339659,0.72105,0.9904,27.889,4.0179,3.8031,0.13612,0.16676,59.281,6.1571,6.1571,0.31299,1.9336,-0.166657611339659,0.73679,0.16187,0.74815,0.027543,0.16474,123.88,64.174,0.82423,2.0398,71.232,0.31855,0.16474,3.2414,0.26321,0.16241,5.0179,5.0179,3748.9,0.16187,0.35382,0.83528,0,6.1137,5.6876,49.686,7.3462,13.169,0
0.13646,0.60961,0.061256,1.1317,-46.052,0,0.13646,0.6406,1.5086,0.39052,0.15513,0.29328,0.09113,0.13646,1618.5,0.22551,1.6404,0.13646,0.090453,49.613,1.2964,0,0.090453,-0.166657611339659,0.20975,0.22551,0,0.12938,4.185,0.39448,0.20571,144.49,2.5261,1.9281,0.041736,1.5086,4.322,0.4649,0.027666,0.044993,19.915,0,122.33,72.717,0.66546,0.69094,63.678,-0.00102,-0.000676,0.86373,0.46528,0.39586,0.82481,0.98192,937.98,0.22088,0.34942,0.80913,0.19047,7.3569,5.0194,112.57,3.2423,3.1863,0
0.17384,0.025474,0.60883,24.9,99.109,0.37046,0.21805,37.188,1.1967,0.94733,0.21805,8.5595,0.19601,0.21805,32.913,11.09,39.256,0.21805,0.15129,74.427,1.1764,0.21693,0.12062,0.46318,0.94733,9.3545,1.8012,1.6649,4.3801,-0.13593,0.15129,7.7204,47.277,8.5156,0.21693,1.4586,-0.166657611339659,0.94733,0.15051,8.7345,0.002976,0.15051,104.29,29.862,0.59153,13.363,89.068,0.15247,0.10579,24.9,0.025474,0.021152,2.5905,2.5905,14610,0.16437,0.18351,0.83563,0,4.9041,12.223,6.4513,56.577,3.9411,0
0.015386,0.30697,0.18258,1.7944,2.5576,-0.001159,0.024034,2.2577,0.66448,0.69303,0.0394,0.10457,0.057917,0.024034,2911.4,0.12537,3.2577,0.024034,0.03617,95.793,-0.166657611339659,0.037218,0.023154,-0.166657611339659,0.085915,0.097198,2.4221,0.31073,5.0918,0.38289,0.045553,137.03,2.6636,1.9944,0.052272,0.66448,7.291,0.72568,0.078667,0.24578,0.19804,0.05601,195.51,99.72,0.088225,1.0356,103.97,0.022767,0.034263,1.3435,0.22984,0.37543,1.1795,1.235,22555,0.078667,0.0222,0.96472,0.047107,3.8103,3.6603,126.25,2.8911,1.1309,0
0.45732,0.35397,0.28859,1.8586,52.396,0,0.57915,1.8251,2.5404,0.64603,0.58058,1.7231,0.22797,0.57915,223.09,1.6361,2.8251,0.57915,0.22797,0,-0.166657611339659,0.57449,0.18002,-0.166657611339659,0.621,1.292,403.54,0.76897,3.3005,0.062129,0.22797,62.27,5.8616,5.5657,0.57032,2.5404,-0.166657611339659,0.64603,0.2245,0.58907,0.020539,0.22614,61.308,61.308,-0.166657611339659,1.8586,0,0.57449,0.22614,1.7648,0.33611,0.1706,1.7214,1.7214,576.53,0.2245,0.7079,0.77307,0,-0.166657611339659,5.9536,48.291,7.5584,6.7691,0
0.021612,0.27966,0.17891,1.6425,5.2696,0.095306,0.020695,2.4666,1.0239,0.68981,0.020695,0.074317,0.068217,0.020695,1034.8,0.35274,3.5758,0.020695,0.014311,39.807,0.96725,0.03669,0.014945,0.074436,0.68981,0.35602,0.25979,0.32972,5.0555,0.14506,0.014311,71.969,5.0716,0.13119,0.03669,1.4739,250.75,0.69101,0.025372,0.25701,0.0802,0.025372,97.381,57.575,0.13704,1.0762,40.76,-0.041262,-0.028534,1.6355,0.27846,0.19718,1.2713,1.2735,20330,0.023384,0.03133,0.97662,0.001733,9.1694,6.3396,70.287,5.193,2.665,0
0.11322,0.67889,0.28401,1.4184,100.87,0,0.11322,0.47299,1.3243,0.32111,0.11486,0.16678,0.84604,0.11322,221.16,1.6504,1.473,0.11322,0.085496,155.43,1.1553,0,0.085496,-0.166657611339659,0.31215,1.6504,0,7.6569,4.143,0.50833,0.19272,-0.166657611339659,0,0,0.022928,1.3243,-0.166657611339659,0.32111,0.017313,0.011781,0.022468,0,263.19,107.76,0.20077,0.58767,-0.166657611339659,-1.0072,-0.76054,1.4184,0.67889,-0.166657611339659,8.6569,8.6569,3947.8,1,0.3526,0.015751,0,2.3483,3.3873,187.11,1.9507,35.703,0
0.008063,0.88216,0.071766,1.0814,-5.9749,-0.003997,0.009443,0.13358,14.171,0.11784,0.016782,0.010704,0.002112,0.009443,10756,0.033935,1.1336,0.009443,0.000666,4.9574,0.91917,0.010286,0.000569,-0.166657611339659,0.004066,0.032371,1.4015,1.5577,3.6429,0.058067,0.000888,22.751,16.043,16.043,0.01888,14.171,-0.166657611339659,0.11784,0.001332,0.19623,0.95535,0.000726,20.111,15.153,0.041891,0.86317,4.964,-0.010207,-0.00072,1.0814,0.88216,0.062332,2.5577,2.5577,315.39,0.001332,0.068425,0.99933,0,73.627,24.087,22.721,16.064,307.59,0
0.2609,0.65114,0.22233,1.3559,-26.445,-0.069992,0.2609,0.53578,2.9155,0.34886,0.28037,0.41762,0.089487,0.2609,910.95,0.40068,1.5358,0.2609,0.089487,49.272,-0.166657611339659,0,0.089487,-0.166657611339659,0.22617,0.40068,0,1.4537,3.2046,0.21325,0.20039,96.6,3.7785,3.6253,0.010626,2.9155,23.722,0.36798,0.003645,0.050504,-0.166657611339659,0,102.1,52.824,0.6629,0.72589,60.856,0,0,1.3009,0.62473,0.26466,2.281,2.406,356.08,0.19035,0.74785,0.81999,0.054797,7.4078,6.9098,78.212,4.6668,19.063,0
0.028847,0.54845,0.38535,1.9722,21.976,0,0.029546,0.82333,1.247,0.45155,0.033412,0.07454,0.02828,0.029546,5676.6,0.064299,1.8233,0.029546,0.023694,90.847,0.78605,0.015278,0.023133,-0.166657611339659,0.42704,0.063023,3.9519,1.7655,3.7474,0.43596,0.026747,117.61,3.1035,2.243,0.016803,1.247,3.0997,0.60362,0.013475,0.012752,0.87071,0.012252,227.34,136.49,0.092944,1.1892,92.088,0.00956,0.007667,1.4253,0.39638,0.32222,2.0688,2.7655,2154,0.013475,0.063883,0.97765,0.33676,4.0178,2.6741,116.02,3.1459,5.713,0
0.097027,0.26791,0.37585,2.6381,46.435,0.0859,0.12932,2.7326,1.1078,0.73209,0.12958,0.56364,0.14003,0.12932,630.4,0.57899,3.7326,0.12932,0.11674,57.038,1.2665,0.12958,0.087586,0,0.3202,0.45846,503.35,0.9522,5.5671,0.24184,0.11674,109.46,3.2936,2.8206,0.34273,1.1078,11.233,0.77056,0.30938,0.46802,0.057476,0.11697,164.05,107.01,0.56048,1.8836,83.616,0.10378,0.093679,2.2593,0.22944,0.30362,1.8547,1.9522,2.6381,0.30938,0.13253,0.67749,0.052553,6.3992,3.4107,75.597,4.8283,2.8066,0
0.015229,0.31623,0.09339,1.342,-79.379,0.21689,0.019336,2.078,0.9811,0.65712,0.019336,0.07081,0.071485,0.019336,1352.6,0.26986,3.1623,0.019336,0.016197,92.045,1.1564,-0.025074,0.012757,0.22082,0.65712,0.25687,-0.20607,0.14741,4.0725,0.2635,0.016197,81.913,4.456,-0.079292,-0.025074,1.2792,1.5155,0.70028,-0.021004,0.1749,0.25403,-0.021004,97.442,5.3971,0.050587,0.23955,90.305,-0.091076,-0.076292,1.1588,0.27307,0.22442,1.0372,1.1053,1103.6,-0.019266,0.023176,1.0193,0.065683,3.9654,67.629,83.491,4.3717,1.8843,0
0.035972,0,1,-0.166657611339659,1560.2,-0.31137,0.035972,-0.166657611339659,0.27564,1,0.035972,-0.166657611339659,1.9238,0.035972,0,-0.166657611339659,-0.166657611339659,0.035972,1.9238,0,-1325,-0.030116,1.9238,-0.31137,1,-0.166657611339659,-4.4394,-0.166657611339659,2.8504,-4.1389,1.9238,0,-0.166657611339659,-0.166657611339659,-0.030116,0.10384,-0.166657611339659,1,-1.6106,-0.166657611339659,0,-1.6106,4228.2,4228.2,-0.166657611339659,-0.166657611339659,0,-0.030116,-1.6106,-0.166657611339659,0,0,-0.166657611339659,-0.166657611339659,708.6,-2.6279,0.035972,3.6279,0,-0.166657611339659,0.086325,0,-0.166657611339659,-0.166657611339659,0
0.38414,0.18685,0.05238,1.4247,1.1472,0,0.47876,4.352,2.9706,0.81315,0.49094,3.8822,0.20006,0.47876,114.76,3.1806,5.352,0.47876,0.16117,5.1928,0.9957,0.48098,0.12932,0.66134,0.44513,2.6742,39.473,0.063545,3.6894,0.054449,0.16527,17.987,20.292,13.393,0.46812,2.9706,-0.166657611339659,0.81315,0.15759,0.22392,0.010441,0.16191,18.196,13.003,9.0896,1.082,6.1642,0.36545,0.12302,0.94035,0.12332,0.04928,0.98648,0.98648,256.19,0.15759,0.47241,0.84094,0,70.29,28.07,15.153,24.088,3.6037,0
0.007475,0.92009,-0.048855,0.90726,-46.586,0,0.007475,0.086852,3.0668,0.079912,0.02218,0.01419,0.003275,0.007475,33439,0.010916,1.0869,0.007475,0.002437,27.96,1.0559,0,0.002437,0.013305,0.036233,0.010916,0,-0.093576,3.8938,0.30001,0.006884,79.264,4.6048,2.6364,0.041702,3.0668,0.66046,0.44783,0.013598,0.056554,11.941,0,53.334,25.374,0.031818,0.46129,35.349,-0.002569,-0.000838,0.51943,0.52677,0.21716,0.15306,0.85777,-382.53,0.20905,0.093538,0.79754,4.604,13.055,14.385,62.694,5.8219,5.8743,0
0.2317,0.31363,0.3406,2.1286,34.391,0.51035,0.33705,1.7563,1.1586,0.55082,0.33705,1.1169,0.14919,0.33705,299.72,1.2178,3.1885,0.33705,0.13166,18.273,1.2544,0.31981,0.090507,0.75144,0.55082,0.88189,1.4474,0.9524,5.2184,0.049389,0.13166,49.85,7.322,1.0197,0.31981,2.5913,43.401,0.56267,0.12492,0.63896,0.028273,0.12492,64.096,45.823,1.8078,1.7039,21.171,0.27492,0.10739,2.0482,0.30178,0.13658,1.5402,1.5734,56312,0.13687,0.42064,0.86313,0.02151,19.975,7.9655,43.027,8.4831,7.1584,0
0.039828,0.25918,0.36053,2.4497,18.661,0.22794,0.056408,2.8109,1.0314,0.72854,0.056408,0.22683,0.043364,0.056408,926.84,0.39381,3.8583,0.056408,0.023965,37.229,1.0571,0.063552,0.016921,0.29538,0.72854,0.32984,0.27849,0.92258,4.1072,-0.003,0.023965,39.777,9.1763,0.2452,0.063552,2.4048,35.175,0.73903,0.027,1.0888,0.078023,0.027,52.484,15.255,0.1659,1.4844,38.399,0.017892,0.007602,2.3505,0.24869,0.10898,1.8643,1.8911,4614.8,0.030478,0.054668,0.96952,0.014405,9.8042,23.927,38.564,9.4647,6.0231,0
0.085091,0.59246,-0.015481,0.95613,-123.81,0.28249,0.10632,0.67014,1.2804,0.39703,0.10632,0.30131,0.23066,0.10632,1283.9,0.28429,1.6879,0.10632,0.14561,78.125,1.1548,0.14133,0.11653,0.34475,0.39703,0.24845,2.4782,-0.023364,4.9933,0.752,0.14561,225.85,1.6162,0.23855,0.14133,0.735,0.75586,0.63662,0.19355,0.13134,0.095746,0.19355,145.48,67.356,0.54443,0.51321,100.03,0.079224,0.1085,0.56947,0.35287,0.61875,0.59919,0.96078,-1524.4,0.219,0.21432,0.781,0.60345,4.672,5.419,176.39,2.0693,1.102,0
0.052052,0.41386,0.27014,2.1664,-45.719,0,0.052052,1.4163,0.91035,0.58614,0.072169,0.22476,0.066194,0.052052,2506.8,0.1456,2.4163,0.052052,0.057178,123.28,-0.166657611339659,0,0.057178,0.052052,0.28802,0.1456,0,0.54215,4.0027,0.4139,0.12596,135.53,2.6931,1.507,0.043633,0.91035,1.0871,0.76485,0.04793,0.33634,1.6809,0,169.93,46.656,0.16929,0.8388,179.94,-0.008207,-0.009016,1.2123,0.23159,0.37132,1.1764,1.535,2718.4,0.31489,0.088804,0.74171,0.30488,2.9608,7.8232,92.856,3.9308,1.827,0
0.1191,0.052177,0.31125,6.9653,194.62,0.13683,0.1191,16.994,1.2068,0.88671,0.1191,2.2826,0.24537,0.1191,111.39,3.2767,19.165,0.1191,0.17094,13.519,1.1193,0.11819,0.17094,0.13683,0.88671,3.2767,2.0471,0.48895,4.5712,-0.25662,0.17094,32.986,11.065,2.2652,0.11819,0.70427,-0.166657611339659,0.88671,0.16963,4.4529,0.010087,0.16963,68.672,55.152,4.6151,6.4707,16.315,0.066328,0.095195,6.9653,0.052177,0.090372,1.3929,1.3929,11595,0.17136,0.13432,0.82864,0,26.999,6.618,27.333,13.354,1.0946,0
0.16713,0.10875,0.28428,3.6142,27.498,0.43938,0.20773,7.846,1.1689,0.85322,0.20773,1.9102,0.17077,0.20773,156.49,2.3324,9.1957,0.20773,0.13986,46.794,1.0864,0.21232,0.11253,0.5466,0.85322,1.9591,1.6709,0.46836,4.491,0.034398,0.13986,31.237,11.685,1.9524,0.21232,1.4944,-0.166657611339659,0.85322,0.14295,0.53308,0.013845,0.14295,82.339,35.545,0.87772,1.8632,54.697,0.16641,0.11204,3.6142,0.10875,0.085582,1.4057,1.4057,8804.4,0.14449,0.19588,0.85551,0,7.8001,10.269,26.724,13.658,2.447,0
0.060362,0.93956,0.021335,1.0443,-38.878,-0.000845,0.060362,0.064325,0.88832,0.060437,0.091522,0.12537,0.067994,0.060362,5677.7,0.064286,1.0643,0.060362,0.067951,34.186,-0.166657611339659,0,0.067951,0.060362,0.059518,0.064286,0,0.042909,4.7353,0.95988,0.14682,233.47,1.5634,0.80112,1E-06,0.88832,0.91596,0.51853,1E-06,0.22077,813.14,0,162.92,128.73,0.72549,0.8715,40.346,-3.9E-05,-4.3E-05,0.53514,0.48147,0.63965,0.12156,1.0429,1159.9,0.15267,0.99876,0.88523,7.5797,10.677,2.8354,197.83,1.845,1.7867,0
0.010708,0.41259,-0.019117,0.94454,-99.546,-0.15656,0.015284,1.4237,0.83332,0.58742,0.045228,0.044337,0.044281,0.015284,4081.1,0.089437,2.4237,0.015284,0.018341,86.749,-0.166657611339659,-0.023428,0.01285,0.015284,0.57651,0.078347,-0.7824,-0.028347,3.8786,0.46986,0.027238,148.07,2.4853,2.0765,-0.016455,0.83332,1.8796,0.65528,-0.019746,0.09535,-7.5906,-0.028114,128.22,41.472,0.054068,0.37001,84.377,-0.045045,-0.054054,0.78919,0.34472,0.40236,0.87103,0.97166,0.94454,-0.019746,0.018232,0.98305,0.11553,4.2075,8.8011,150.99,2.4173,1.2357,0
0.10943,0.73961,0.007936,1.0183,-38.843,0.208,0.13033,0.33002,1.1437,0.24409,0.13033,0.29974,0.16551,0.13033,1707.4,0.21377,1.3521,0.13033,0.13643,35.376,1.6076,0.11931,0.11455,0.23178,0.24409,0.18551,1.4285,0.01424,5.0238,0.69552,0.13643,190.01,1.921,0.16132,0.11931,0.98557,1.1487,0.54891,0.1249,0.17861,0.16531,0.1249,139.49,104.11,1.1819,0.80531,40.461,0.091532,0.095816,0.5986,0.43479,0.52057,0.43801,0.98499,838.35,0.12568,0.4483,0.87432,1.2488,10.318,3.5058,166.13,2.1971,1.7142,0
0.20663,0.5329,0.20077,1.5611,1.7164,0.31816,0.26138,0.85919,1.1228,0.45786,0.26138,0.73049,0.12649,0.26138,619.43,0.58925,1.8765,0.26138,0.10529,27.256,1.2338,0.28928,0.083234,0.40944,0.45786,0.48651,1.3084,0.45483,4.0457,0.20008,0.10529,59.072,6.1789,0.54285,0.28928,2.5167,2.1316,0.63294,0.11653,0.11545,0.051241,0.11653,76.055,48.799,1.1146,1.043,30.604,0.23665,0.095329,1.0482,0.35782,0.16184,1.0373,1.4339,2230.7,0.10939,0.45129,0.89061,0.38239,13.391,7.4797,52.61,6.9379,5.6239,0
0.38166,0.036104,0.18377,6.0899,55.482,0.76563,0.38201,25.616,1.4723,0.92486,0.38201,10.581,0.46371,0.38201,23.856,15.3,27.698,0.38201,0.32067,25.57,1.1733,0.38396,0.32038,0.76638,0.92486,15.291,4.7453,0.23556,5.5654,0.015889,0.32067,16.287,22.411,10.635,0.38396,1.1978,-0.166657611339659,0.92486,0.3223,0.52756,0.002141,0.3223,61.53,35.961,4.5733,3.7784,37.646,0.21356,0.17927,6.0899,0.036104,0.044621,1.1855,1.1855,67553,0.32079,0.41267,0.67921,0,14.275,10.15,11.062,32.996,1.527,0
0.14457,0.21522,0.59305,3.945,42.425,0.29954,0.18026,3.5944,1.0909,0.77358,0.18026,0.89518,0.10125,0.18026,379.28,0.96235,4.6464,0.18026,0.088122,32.528,1.0518,0.17411,0.070671,0.37066,0.77358,0.79648,0.92852,2.8847,4.539,0.019208,0.088122,39.197,9.312,0.809,0.17411,2.0797,44.204,0.78743,0.085114,1.8317,0.035209,0.085114,75.933,43.405,0.793,3.0397,35.485,0.14726,0.071987,3.6912,0.20137,0.10739,3.7629,3.8302,20516,0.083328,0.18688,0.91667,0.017901,11.221,8.4091,35.931,10.158,9.9504,0
0.105,0.68183,0.082906,1.1216,-1.2871,-0.15699,0.11922,0.46664,4.092,0.31817,0.11984,0.17488,0.043314,0.11922,1404.1,0.25995,1.4666,0.11922,0.029136,7.9157,-0.166657611339659,0.11984,0.025661,0.11922,-0.051984,0.23909,195.22,0.35227,3.1129,0.14146,0.029192,62.549,5.8354,5.8347,0.11376,4.092,-0.166657611339659,0.31817,0.027801,0.16307,0.12779,0.029285,58.289,50.373,1.1832,0.99144,8.142,0.061818,0.015107,1.1215,0.68175,0.17137,1.3519,1.3519,107.51,0.027801,0.33003,0.971,0,46.111,7.2459,60.81,6.0023,17.387,0
0.023531,0.75828,-0.11759,0.83107,-69.34,-0.004839,0.035256,0.31878,2.2753,0.24172,0.056081,0.050646,0.041726,0.035256,2915.2,0.12521,1.3188,0.035256,0.015495,47.549,1.3933,0.053523,0.010342,0.068793,0.066893,0.10974,2.5701,-0.279,4.3594,0.32472,0.02188,114.4,3.1906,2.929,0.054292,2.2753,5.5562,0.2925,0.023861,0.031227,0.22327,0.023523,89.319,41.77,0.079389,0.40527,48.711,-0.006162,-0.002708,0.76295,0.69612,0.31342,0.57352,0.69399,-2690.4,0.023861,0.097348,0.98477,0.21006,7.6763,8.7384,111.67,3.2686,5.3985,0
0.15678,0.24086,0.22574,2.427,31.465,-0.02042,0.19821,3.1518,1.0368,0.75914,0.20721,1.253,0.27449,0.19821,308.92,1.1815,4.1518,0.19821,0.19118,28.802,1.3294,0.20001,0.15122,0.33809,0.41254,1.0095,22.239,0.36642,5.1688,0.16582,0.19986,69.271,5.2691,3.4606,0.20325,1.0368,6.483,0.80574,0.19604,0.93284,0.028035,0.19292,83.213,54.411,1.9164,1.9098,35.825,0.11364,0.10961,1.594,0.15819,0.18978,1.2322,1.3079,33300,0.19604,0.20652,0.81196,0.061387,12.673,6.7082,55.691,6.554,1.6829,0
0.24334,0.69103,0.15506,1.2536,2.8844,0,0.30892,0.44712,3.6112,0.30897,0.321,0.50524,0.088105,0.30892,792.74,0.46043,1.4471,0.30892,0.085546,6.7033,2.1863,0.32089,0.067385,0.33651,0.29871,0.36552,26.58,0.66408,3.9886,0.19136,0.088889,69.345,5.2636,4.6574,0.39283,3.6112,8.7981,0.38856,0.10878,0.10308,0.069774,0.088859,71.103,64.4,3.6692,1.1451,7.5215,0.31165,0.0863,1.1092,0.61144,0.18999,1.3232,1.6641,1510.5,0.10878,0.78757,0.9145,0.25757,54.451,5.6677,61.801,5.906,15.466,0
0.12087,0.060332,0.76619,21.589,157.08,0,0.12825,15.575,1.0981,0.93967,0.13725,3.4465,0.14444,0.12825,138.84,2.6288,16.575,0.12825,0.1168,115.18,0.99285,0.11781,0.11007,0.30763,0.93076,2.5064,13.103,3.8973,4.2264,0.037831,0.11803,13.788,26.472,16.328,0.11297,1.0981,-0.166657611339659,0.93967,0.10288,0.58748,0.013573,0.10729,259.78,144.6,0.3488,12.277,128.39,0.087466,0.079653,13.316,0.037213,0.037775,4.7797,4.7797,12904,0.10288,0.12863,0.88584,0,3.1689,2.5242,12.369,29.508,5.5855,0
0.07103,0.32806,0.014265,1.0435,-54.235,0.2363,0.088713,1.9084,1.0898,0.62605,0.088713,0.27042,0.12409,0.088713,873.62,0.4178,3.0483,0.088713,0.080314,51.498,1.1405,0.08989,0.064305,0.29286,0.62605,0.3639,0.88686,0.02169,5.3602,0.29535,0.080314,118.14,3.0896,0.27401,0.08989,1.1202,-0.166657611339659,0.62605,0.081379,0.017215,0.07802,0.081379,111.25,59.754,0.45577,0.56843,56.122,0.04154,0.037607,1.0435,0.32806,0.32366,0.95191,0.95191,3269.4,0.08239,0.11346,0.91761,0,7.0876,6.1084,108.4,3.367,1.6795,0
0.029323,0.5377,0.061292,1.2482,-33.696,0,0.029323,0.85979,0.74209,0.4623,0.030457,0.11874,0.049322,0.029323,5362.1,0.068071,1.8598,0.029323,0.039514,40.696,1.2508,0,0.039514,0.033538,0.33054,0.068071,0,0.088603,5.3136,0.7026,0.088922,163.78,2.2286,1.0235,0.008614,0.74209,0.88358,0.71751,0.011608,0.18501,2.4625,0,129.14,88.44,0.3544,0.91315,54.876,-0.007278,-0.009808,0.57325,0.24694,0.44872,0.6683,1.0372,12618,0.25841,0.063428,0.74592,0.55203,8.969,4.1271,121.46,3.0051,1.0727,0
